LOCAL_CODE,Latitude,Longitude
(지번) 독산동 953,37.4785757,126.9005482
(지번) 시흥동 870-9,37.4576685,126.8998609
(지번) 독산동 901-3,37.4804059,126.9085297
(지번) 독산동 296-16,37.4713077,126.8968346
(지번) 독산동 1020-7,37.4683845,126.9024611
(지번) 독산동 1019,37.4688563,126.9017751
(지번) 시흥동 985-8,37.4474021,126.9029351
(지번) 가산동 239-15,37.4738005,126.8866015
(지번) 독산동 1021-1,37.4685962,126.9032823
(지번) 가산동 143-2,37.4781330,126.8905537
(지번) 시흥동 903-12,37.4511216,126.9026880
(지번) 독산동 1147,37.4597561,126.8944560
(지번) 가산동 345-13,37.4732056,126.8843470
(지번) 시흥동 911-6,37.4507698,126.9087303
(지번) 가산동 691,37.4668377,126.8868437
(지번) 가산동 35-12,37.4831495,126.8825007
(지번) 독산동 292-10,37.4667089,126.8969923
(지번) 시흥동 999-40,37.4549986,126.9000004
(지번) 가산동 664,37.4683997,126.8876521
(지번) 가산동 459-11,37.4820049,126.8815327
(지번) 가산동 371-50,37.4781600,126.8817127
(지번) 독산동 1110-6,37.4532791,126.8897299
(지번) 독산동 1047-4,37.4637979,126.9015478
(지번) 시흥동 114-2,37.4550826,126.8977537
(지번) 가산동 60-44,37.4800575,126.8870933
(지번) 독산동 495-5,37.4609059,126.8933302
(지번) 독산동 962-37,37.4773009,126.9034397
(지번) 가산동 429-1,37.4778639,126.8805475
(지번) 가산동 371-28,37.4799905,126.8825099
(지번) 가산동 233-5,37.4754654,126.8908853
(지번) 독산동 1155,37.4599797,126.8972430
(지번) 독산동 378-397,37.4639428,126.9034763
(지번) 가산동 60-24,37.4777341,126.8853528
(지번) 시흥동 884-8,37.4543251,126.9022530
(지번) 시흥동 994-5,37.4541277,126.9003779
(지번) 가산동 371-57,37.4783536,126.8832539
(지번) 가산동 42-32,37.4820103,126.8831157
(지번) 가산동 371-37,37.4772387,126.8837523
(지번) 독산동 331-30,37.4672982,126.8942604
(지번) 가산동 237-26,37.4737426,126.8904539
(지번) 가산동 459-11,37.4820049,126.8815327
(지번) 독산동 291-1,37.4690188,126.8956012
(지번) 가산동 139-3,37.4796879,126.8883241
(지번) 독산동 296-9,37.4718602,126.8959294
(지번) 가산동 371-7,37.4800023,126.8804002
(지번) 가산동 777,37.4827595,126.8829025
(지번) 독산동 1018-13,37.4690316,126.9007427
(지번) 가산동 371-6,37.4801851,126.8810672
(지번) 독산동 1156,37.4611009,126.8967978
(지번) 독산동 288-11,37.4712580,126.8973678
(지번) 독산동 159-19,37.4723717,126.8986530
(지번) 독산동 1009-29,37.4649081,126.8971440
(지번) 시흥동 873-42,37.4564883,126.9020501
(지번) 독산동 292-8,37.4667300,126.8973111
(지번) 가산동 140-29,37.4786777,126.8893458
(지번) 시흥동 870-18,37.4572364,126.8999482
(지번) 가산동 459-11,37.4820049,126.8815327
(지번) 시흥동 895-6,37.4523278,126.9055889
(지번) 시흥동 883-7,37.4542522,126.9013133
(지번) 가산동 459-11,37.4820049,126.8815327
(지번) 가산동 371-28,37.4799905,126.8825099
(지번) 가산동 50-3,37.4814022,126.8839275
(지번) 시흥동 890-17,37.4523718,126.9021491
(지번) 시흥동 838-35,37.4528062,126.9054340
(지번) 독산동 1003,37.4663450,126.8898369
(지번) 가산동 60-44,37.4800575,126.8870933
(지번) 가산동 50-3,37.4814022,126.8839275
(지번) 독산동 287-2,37.4711567,126.8986590
(지번) 가산동 143-6,37.4774681,126.8909470
(지번) 독산동 1009-74,37.4641052,126.8971076
(지번) 독산동 1012-16,37.4682903,126.8983192
(지번) 시흥동 1031,37.4560181,126.8958834
(지번) 가산동 60-27,37.4773423,126.8877005
(지번) 가산동 371-17,37.4770295,126.8823413
(지번) 시흥동 904-21,37.4487894,126.9035713
(지번) 가산동 371-106,37.4814397,126.8803806
(지번) 가산동 43-1,37.4819609,126.8833901
(지번) 가산동 60-19,37.4794363,126.8845965
(지번) 시흥동 884-8,37.4543251,126.9022530
(지번) 가산동 371-28,37.4799905,126.8825099
(지번) 시흥동 889-4,37.4534265,126.9018226
(지번) 가산동 153-1,37.4756154,126.8929130
(지번) 가산동 60-19,37.4794363,126.8845965
(지번) 독산동 876-3,37.4798670,126.9053930
(지번) 가산동 459-11,37.4820049,126.8815327
(지번) 독산동 1155,37.4599797,126.8972430
(지번) 가산동 142-42,37.4783782,126.8910691
(지번) 독산동 289-7,37.4699321,126.8975473
(지번) 독산동 1013-9,37.4692052,126.8995134
(지번) 가산동 481-4,37.4844440,126.8790452
(지번) 가산동 60-11,37.4817099,126.8848802
(지번) 가산동 143-6,37.4774681,126.8909470
(지번) 독산동 291-1,37.4690188,126.8956012
(지번) 시흥동 885-6,37.4538670,126.9029588
(지번) 가산동 470-8,37.4839024,126.8796100
(지번) 가산동 685,37.4654173,126.8874988
(지번) 가산동 50-3,37.4814022,126.8839275
(지번) 시흥동 124-10,37.4550112,126.8994321
(지번) 가산동 470-5,37.4829291,126.8811338
(지번) 가산동 50-3,37.4814022,126.8839275
(지번) 시흥동 991-14,37.4503629,126.9018240
(지번) 가산동 50-3,37.4814022,126.8839275
(지번) 가산동 60-8,37.4775947,126.8890743
(지번) 가산동 60-20,37.4784755,126.8850219
(지번) 시흥동 870-10,37.4574852,126.8999331
(지번) 시흥동 886-12,37.4532778,126.9035570
(지번) 가산동 60-5,37.4794997,126.8875309
(지번) 가산동 60-15,37.4803863,126.8841841
(지번) 가산동 371-106,37.4814397,126.8803806
(지번) 가산동 42-5,37.4824232,126.8844169
(지번) 가산동 60-11,37.4817099,126.8848802
(지번) 독산동 1059-4,37.4612717,126.8984697
(지번) 가산동 145-15,37.4776117,126.8919971
(지번) 독산동 1155,37.4599797,126.8972430
(지번) 시흥동 839-49,37.4529015,126.9052372
(지번) 가산동 219-6,37.4740231,126.8887513
(지번) 가산동 142-41,37.4781999,126.8911681
(지번) 가산동 60-8,37.4775947,126.8890743
(지번) 가산동 60-24,37.4777341,126.8853528
(지번) 가산동 237-34,37.4732986,126.8905780
(지번) 독산동 960-15,37.4787276,126.9040517
(지번) 가산동 40-15,37.4824794,126.8830559
(지번) 가산동 60-20,37.4784755,126.8850219
(지번) 시흥동 940-1,37.4435661,126.9041504
(지번) 가산동 772,37.4755046,126.8937039
(지번) 독산동 1031,37.4663033,126.8980737
(지번) 시흥동 905-5,37.4500488,126.9038516
(지번) 시흥동 889-4,37.4534265,126.9018226
(지번) 가산동 371-106,37.4814397,126.8803806
(지번) 시흥동 999-41,37.4549821,126.8999737
(지번) 시흥동 879-109,37.4546734,126.9023461
(지번) 가산동 459-11,37.4820049,126.8815327
(지번) 가산동 50-3,37.4814022,126.8839275
(지번) 가산동 50-3,37.4814022,126.8839275
(지번) 시흥동 879-24,37.4549422,126.9016865
(지번) 가산동 60-8,37.4775947,126.8890743
(지번) 가산동 60-25,37.4760148,126.8861066
(지번) 가산동 142-33,37.4780175,126.8919771
(지번) 시흥동 3-63,37.4624412,126.9106696
(지번) 독산동 291-1,37.4690188,126.8956012
(지번) 시흥동 122-8,37.4543903,126.8988906
(지번) 가산동 60-20,37.4784755,126.8850219
(지번) 시흥동 999-48,37.4547252,126.8999474
(지번) 시흥동 979-4,37.4346314,126.9035006
(지번) 가산동 371-37,37.4772387,126.8837523
(지번) 가산동 60-11,37.4817099,126.8848802
(지번) 가산동 236-11,37.4737904,126.8907309
(지번) 독산동 287-7,37.4706277,126.8985613
(지번) 독산동 335-8,37.4709122,126.8900584
(지번) 독산동 287-7,37.4706277,126.8985613
(지번) 시흥동 936-5,37.4477823,126.9036838
(지번) 시흥동 954-17,37.4416077,126.9038823
(지번) 가산동 371-41,37.4807507,126.8806982
(지번) 독산동 1019-2,37.4687893,126.9021022
(지번) 시흥동 917-23,37.4495783,126.9085534
(지번) 가산동 40-1,37.4824436,126.8829511
(지번) 가산동 327-35,37.4691559,126.8844051
(지번) 가산동 60-21,37.4789848,126.8861906
(지번) 독산동 196-27,37.4691663,126.9010760
(지번) 시흥동 888-12,37.4526608,126.9026617
(지번) 가산동 60-5,37.4794997,126.8875309
(지번) 가산동 50-3,37.4814022,126.8839275
(지번) 시흥동 891-19,37.4525267,126.9026688
(지번) 독산동 291-6,37.4693903,126.8969998
(지번) 독산동 195-3,37.4696408,126.9023113
(지번) 독산동 1035-4,37.4663023,126.9006706
(지번) 가산동 670-2,37.4676238,126.8864981
(지번) 독산동 441-14,37.4599919,126.8965591
(지번) 가산동 371-41,37.4807507,126.8806982
(지번) 독산동 288-9,37.4705143,126.8973012
(지번) 가산동 458-30,37.4802914,126.8792146
(지번) 시흥동 883-11,37.4539168,126.9013687
(지번) 독산동 1013-8,37.4692394,126.8993874
(지번) 가산동 60-19,37.4794363,126.8845965
(지번) 가산동 371-28,37.4799905,126.8825099
(지번) 가산동 371-106,37.4814397,126.8803806
(지번) 독산동 289-7,37.4699321,126.8975473
(지번) 독산동 1041,37.4659635,126.9027901
(지번) 독산동 291-5,37.4694099,126.8974532
(지번) 시흥동 889-2,37.4536049,126.9017523
(지번) 가산동 140-9,37.4783961,126.8905052
(지번) 가산동 371-18,37.4768091,126.8812262
(지번) 독산동 289-6,37.4700913,126.8972784
(지번) 독산동 1155,37.4599797,126.8972430
(지번) 시흥동 890-15,37.4514660,126.9025516
(지번) 독산동 197-1,37.4701252,126.9003573
(지번) 가산동 83-27,37.4823498,126.8852013
(지번) 시흥동 852-11,37.4586057,126.9043055
(지번) 가산동 60-15,37.4803863,126.8841841
(지번) 독산동 441-14,37.4599919,126.8965591
(지번) 가산동 83-28,37.4823554,126.8851059
(지번) 독산동 967-7,37.4761240,126.8993858
(지번) 독산동 291-1,37.4690188,126.8956012
(지번) 독산동 959-9,37.4781798,126.9035729
(지번) 가산동 371-28,37.4799905,126.8825099
(지번) 독산동 1156,37.4611009,126.8967978
(지번) 가산동 459-22,37.4824933,126.8774701
(지번) 독산동 991-19,37.4724268,126.9037686
(지번) 독산동 299-32,37.4703631,126.8946388
(지번) 가산동 371-57,37.4783536,126.8832539
(지번) 가산동 143-20,37.4772677,126.8903208
(지번) 가산동 60-15,37.4803863,126.8841841
(지번) 가산동 371-50,37.4781600,126.8817127
(지번) 독산동 293-29,37.4671646,126.8963161
(지번) 독산동 288-2,37.4709392,126.8976832
(지번) 가산동 50-3,37.4814022,126.8839275
(지번) 가산동 60-24,37.4777341,126.8853528
(지번) 가산동 371-47,37.4789014,126.8813425
(지번) 시흥동 901-27,37.4516118,126.9040049
(지번) 가산동 371-50,37.4781600,126.8817127
(지번) 가산동 42-6,37.4825696,126.8843712
(지번) 시흥동 825,37.4530913,126.9089171
(지번) 시흥동 841-7,37.4549382,126.9057434
(지번) 시흥동 888,37.4536556,126.9020376
(지번) 시흥동 908,37.4519862,126.9062064
(지번) 시흥동 264-17,37.4502162,126.9134750
(지번) 독산동 1026-16,37.4666988,126.9007190
(지번) 가산동 153-10,37.4737178,126.8938270
(지번) 가산동 60-11,37.4817099,126.8848802
(지번) 시흥동 119-4,37.4550183,126.8981576
(지번) 가산동 151-30,37.4761524,126.8931880
(지번) 시흥동 879-26,37.4549409,126.9018546
(지번) 가산동 550-1,37.4768089,126.8806159
(지번) 독산동 1043-11,37.4640422,126.9029607
(지번) 독산동 1032-6,37.4663274,126.8995414
(지번) 독산동 960-8,37.4783171,126.9040603
(지번) 독산동 285,37.4697519,126.9001035
(지번) 가산동 429-1,37.4778639,126.8805475
(지번) 가산동 371-17,37.4770295,126.8823413
(지번) 시흥동 937-17,37.4455671,126.9044076
(지번) 가산동 43-6,37.4821470,126.8839157
(지번) 가산동 371-57,37.4783536,126.8832539
(지번) 가산동 140-5,37.4788370,126.8900562
(지번) 독산동 1035,37.4663044,126.8998055
(지번) 가산동 83-6,37.4824005,126.8848580
(지번) 가산동 371-17,37.4770295,126.8823413
(지번) 가산동 60-27,37.4773423,126.8877005
(지번) 가산동 459-11,37.4820049,126.8815327
(지번) 독산동 967-10,37.4760493,126.8990518
(지번) 시흥동 903,37.4510962,126.9023018
(지번) 가산동 50-3,37.4814022,126.8839275
(지번) 가산동 50-3,37.4814022,126.8839275
(지번) 독산동 1103-1,37.4543444,126.8905598
(지번) 가산동 550-9,37.4761075,126.8801217
(지번) 시흥동 888-10,37.4526543,126.9023714
(지번) 시흥동 909-24,37.4511536,126.9080450
(지번) 시흥동 839,37.4536524,126.9040092
(지번) 독산동 1155,37.4599797,126.8972430
(지번) 시흥동 123-2,37.4547723,126.8995923
(지번) 시흥동 103-6,37.4552659,126.8993700
(지번) 가산동 371-28,37.4799905,126.8825099
(지번) 가산동 371-41,37.4807507,126.8806982
(지번) 가산동 371-106,37.4814397,126.8803806
(지번) 가산동 371-28,37.4799905,126.8825099
(지번) 독산동 441-20,37.4596990,126.8957656
(지번) 독산동 1031,37.4663033,126.8980737
(지번) 시흥동 888,37.4536556,126.9020376
(지번) 독산동 1012-15,37.4684650,126.8983654
(지번) 시흥동 121-4,37.4550795,126.8991022
(지번) 가산동 543-1,37.4797553,126.8770409
(지번) 독산동 888-21,37.4765306,126.9048599
(지번) 독산동 285-16,37.4693824,126.8998292
(지번) 독산동 1155,37.4599797,126.8972430
(지번) 가산동 60-5,37.4794997,126.8875309
(지번) 시흥동 813-35,37.4575307,126.9055887
(지번) 가산동 60-51,37.4782788,126.8889382
(지번) 독산동 1058-48,37.4622973,126.8986176
(지번) 독산동 291-1,37.4690188,126.8956012
(지번) 독산동 산 221-3,37.4598565,126.8976707
(지번) 가산동 235-57,37.4731274,126.8908858
(지번) 가산동 371-57,37.4783536,126.8832539
(지번) 시흥동 113-192,37.4559082,126.8944482
(지번) 시흥동 896-2,37.4518745,126.9057714
(지번) 독산동 144-55,37.4759944,126.8974917
(지번) 가산동 458-29,37.4802761,126.8793174
(지번) 가산동 371-17,37.4770295,126.8823413
(지번) 가산동 547-88,37.4786481,126.8771774
(지번) 가산동 345-33,37.4742326,126.8811584
(지번) 시흥동 918,37.4500817,126.9080373
(지번) 가산동 459-11,37.4820049,126.8815327
(지번) 시흥동 942-16,37.4428595,126.9046827
(지번) 시흥동 909-36,37.4510309,126.9073111
(지번) 독산동 1037-31,37.4654990,126.9019395
(지번) 독산동 296-16,37.4713077,126.8968346
(지번) 시흥동 884-3,37.4544908,126.9019884
(지번) 가산동 371-42,37.4801178,126.8796450
(지번) 시흥동 21-19,37.4628218,126.9050742
(지번) 독산동 378-449,37.4632641,126.9039578
(지번) 독산동 285-26,37.4694791,126.8992402
(지번) 시흥동 830-15,37.4509872,126.9097901
(지번) 독산동 291-6,37.4693903,126.8969998
(지번) 시흥동 883,37.4546077,126.9009505
(지번) 시흥동 895-7,37.4522450,126.9057745
(지번) 가산동 459-11,37.4820049,126.8815327
(지번) 독산동 1155,37.4599797,126.8972430
(지번) 가산동 143-6,37.4774681,126.8909470
(지번) 가산동 371-47,37.4789014,126.8813425
(지번) 독산동 284-12,37.4701881,126.8991263
(지번) 가산동 371-50,37.4781600,126.8817127
(지번) 가산동 152-11,37.4758902,126.8927368
(지번) 독산동 200-10,37.4711822,126.8992060
(지번) 가산동 146-83,37.4783105,126.8928186
(지번) 가산동 715,37.4657549,126.8884076
(지번) 시흥동 891-5,37.4515841,126.9028485
(지번) 독산동 951-19,37.4791275,126.9029667
(지번) 가산동 143-15,37.4770452,126.8908987
(지번) 독산동 1155,37.4599797,126.8972430
(지번) 시흥동 890,37.4523069,126.9018825
(지번) 성내동 442-16,37.5235923,127.1318952
(지번) 명일동 222-3,37.5457755,127.1542153
(지번) 성내동 441-8,37.5230112,127.1331530
(지번) 성내동 448-24,37.5234371,127.1305611
(지번) 고덕동 397-24,37.5658442,127.1469675
(지번) 성내동 446-22,37.5250662,127.1296186
(지번) 성내동 448-21,37.5231755,127.1311544
(지번) 성내동 43-19,37.5363763,127.1261493
(지번) 천호동 454-15,37.5382441,127.1263624
(지번) 상일동 502,37.5498134,127.1751581
(지번) 성내동 12-39,37.5363844,127.1269429
(지번) 천호동 393-15,37.5426192,127.1310794
(지번) 천호동 453-23,37.5387514,127.1275197
(지번) 둔촌동 446-9,37.5318767,127.1407548
(지번) 둔촌동 425-1,37.5332936,127.1401132
(지번) 성내동 555-5,37.5294889,127.1218475
(지번) 성내동 428-2,37.5269331,127.1347282
(지번) 성내동 549-4,37.5282801,127.1256584
(지번) 천호동 415-27,37.5393700,127.1267475
(지번) 성내동 451-2,37.5280556,127.1200573
(지번) 천호동 409-34,37.5398623,127.1282218
(지번) 성내동 42-5,37.5362111,127.1267917
(지번) 길동 413-1,37.5370722,127.1385412
(지번) 길동 250,37.5343228,127.1403850
(지번) 둔촌동 598,37.5328328,127.1494118
(지번) 성내동 417-42,37.5291439,127.1346181
(지번) 성내동 11-9,37.5370829,127.1265256
(지번) 성내동 12-25,37.5360594,127.1274733
(지번) 성내동 432-4,37.5262812,127.1316668
(지번) 길동 335-3,37.5438953,127.1429025
(지번) 길동 247,37.5348198,127.1400180
(지번) 길동 227-1,37.5365688,127.1467153
(지번) 길동 236-8,37.5341983,127.1416413
(지번) 길동 333-7,37.5429768,127.1438338
(지번) 암사동 458-67,37.5535751,127.1336303
(지번) 천호동 401-7,37.5415044,127.1295452
(지번) 상일동 230,37.5507077,127.1722555
(지번) 암사동 465-9,37.5530709,127.1307342
(지번) 성내동 21-2,37.5355569,127.1294076
(지번) 천호동 51-12,37.5416237,127.1411164
(지번) 천호동 314-2,37.5461121,127.1264001
(지번) 길동 396-13,37.5364403,127.1423246
(지번) 길동 457-2,37.5349094,127.1368275
(지번) 길동 390-30,37.5376231,127.1406265
(지번) 성내동 42-12,37.5364092,127.1265703
(지번) 성내동 12-29,37.5364979,127.1271089
(지번) 둔촌동 105-12,37.5269160,127.1480711
(지번) 둔촌동 439,37.5322447,127.1386155
(지번) 천호동 469-1,37.5422743,127.1204770
(지번) 천호동 426-3,37.5401876,127.1251934
(지번) 성내동 413-13,37.5296737,127.1359509
(지번) 성내2동 32-6,37.5361083,127.1263719
(지번) 성내동 469-9,37.5255261,127.1283153
(지번) 천호동 427-3,37.5401549,127.1245615
(지번) 둔촌동 430-3,37.5324573,127.1406274
(지번) 천호동 340-34,37.5424638,127.1245029
(지번) 성내동 559-9,37.5284424,127.1244901
(지번) 성내동 595,37.5325335,127.1217673
(지번) 암사동 512-22,37.5493167,127.1269715
(지번) 성내동 291-7,37.5327598,127.1249894
(지번) 둔촌동 576-4,37.5368767,127.1501439
(지번) 천호동 447-17,37.5366218,127.1333394
(지번) 천호동 557,37.5393569,127.1299726
(지번) 성내동 379-32,37.5334468,127.1380005
(지번) 암사동 511-20,37.5504160,127.1263855
(지번) 성내동 42-7,37.5363208,127.1263611
(지번) 성내동 199-13,37.5348502,127.1345969
(지번) 길동 438,37.5353043,127.1394568
(지번) 성내동 78-1,37.5370646,127.1232607
(지번) 암사동 447-7,37.5549537,127.1353185
